institution,rank_2025,cycle,party,committee_type,total
Northwestern,6,2020,DEM,Y,93989.0
Northwestern,6,2020,REP,H,6200.0
Northwestern,6,2020,REP,S,35100.0
Northwestern,6,2020,REP,Y,53680.0
Northwestern,6,2024,DEM,H,251281.0
Northwestern,6,2024,DEM,P,1351.0
Northwestern,6,2024,DEM,S,137319.0
Northwestern,6,2024,DEM,Y,85614.0
Northwestern,6,2024,REP,H,7400.0
Northwestern,6,2024,REP,S,4930.0
Northwestern,6,2024,REP,Y,1970.0
Notre Dame,18,2008,DEM,H,500.0
Notre Dame,18,2008,DEM,S,10300.0
Notre Dame,18,2008,DEM,Y,8040.0
Notre Dame,18,2008,REP,Y,4870.0
Notre Dame,18,2012,DEM,H,1750.0
Notre Dame,18,2012,DEM,S,25200.0
Notre Dame,18,2012,DEM,Y,5245.0
Notre Dame,18,2012,REP,P,1260.0
Notre Dame,18,2012,REP,S,1750.0
Notre Dame,18,2012,REP,Y,200.0
Notre Dame,18,2016,DEM,H,2100.0
Notre Dame,18,2016,DEM,P,8374.0
Notre Dame,18,2016,DEM,S,10918.0
Notre Dame,18,2016,DEM,Y,11615.0
Notre Dame,18,2016,REP,H,200.0
Notre Dame,18,2016,REP,P,7600.0
Notre Dame,18,2016,REP,S,1000.0
Notre Dame,18,2016,REP,Y,1000.0
Notre Dame,18,2020,DEM,H,4045.0
Notre Dame,18,2020,DEM,P,7952.0
Notre Dame,18,2020,DEM,S,18393.0
Notre Dame,18,2020,DEM,Y,20237.0
Notre Dame,18,2020,REP,H,2300.0
Notre Dame,18,2020,REP,S,7000.0
Notre Dame,18,2020,REP,Y,1442.0
Notre Dame,18,2024,DEM,H,7173.0
Notre Dame,18,2024,DEM,S,5175.0
Notre Dame,18,2024,DEM,Y,12417.0
Notre Dame,18,2024,REP,H,6425.0
Notre Dame,18,2024,REP,S,636.0
Notre Dame,18,2024,REP,Y,2745.0
Ohio St,41,2008,DEM,H,4500.0
Ohio St,41,2008,DEM,Y,13683.0
Ohio St,41,2008,REP,H,10700.0
Ohio St,41,2008,REP,Y,15418.0
Ohio St,41,2012,DEM,H,24750.0
Ohio St,41,2012,DEM,S,3650.0
Ohio St,41,2012,DEM,Y,20707.0
Ohio St,41,2012,REP,H,5050.0
Ohio St,41,2012,REP,P,500.0
Ohio St,41,2012,REP,S,11770.0
Ohio St,41,2012,REP,Y,7000.0
Ohio St,41,2016,DEM,H,12915.0
Ohio St,41,2016,DEM,P,20811.0
Ohio St,41,2016,DEM,S,18100.0
Ohio St,41,2016,DEM,Y,42021.0
Ohio St,41,2016,REP,H,17150.0
Ohio St,41,2016,REP,P,4550.0
Ohio St,41,2016,REP,S,1975.0
Ohio St,41,2016,REP,Y,3601.0
Ohio St,41,2020,DEM,H,22418.0
Ohio St,41,2020,DEM,P,50053.0
Ohio St,41,2020,DEM,S,69790.0
Ohio St,41,2020,DEM,Y,157694.0
Ohio St,41,2020,REP,H,7928.0
Ohio St,41,2020,REP,S,8772.0
Ohio St,41,2020,REP,Y,13722.0
Ohio St,41,2024,DEM,H,30344.0
Ohio St,41,2024,DEM,P,500.0
Ohio St,41,2024,DEM,S,26816.0
Ohio St,41,2024,DEM,Y,58724.0
Ohio St,41,2024,REP,H,19700.0
Ohio St,41,2024,REP,S,3525.0
Ohio St,41,2024,REP,Y,1664.0
Oklahoma,132,2008,DEM,H,1500.0
Oklahoma,132,2008,DEM,Y,3684.0
Oklahoma,132,2008,REP,H,1450.0
Oklahoma,132,2008,REP,Y,250.0
Oklahoma,132,2012,DEM,H,2000.0
Oklahoma,132,2012,DEM,S,450.0
Oklahoma,132,2012,DEM,Y,5150.0
Oklahoma,132,2012,REP,H,1750.0
Oklahoma,132,2012,REP,S,4250.0
Oklahoma,132,2012,REP,Y,500.0
Oklahoma,132,2016,DEM,H,500.0
Oklahoma,132,2016,DEM,P,6441.0
Oklahoma,132,2016,DEM,S,1025.0
Oklahoma,132,2016,DEM,Y,11358.0
Oklahoma,132,2016,REP,H,3150.0
Oklahoma,132,2016,REP,P,1225.0
Oklahoma,132,2016,REP,S,7200.0
Oklahoma,132,2016,REP,Y,3420.0
Oklahoma,132,2020,DEM,H,2110.0
Oklahoma,132,2020,DEM,P,17529.0
Oklahoma,132,2020,DEM,S,34096.0
Oklahoma,132,2020,DEM,Y,18443.0
Oklahoma,132,2020,REP,H,6250.0
Oklahoma,132,2020,REP,S,2090.0
Oklahoma,132,2020,REP,Y,2110.0
Oklahoma,132,2024,DEM,H,8926.0
Oklahoma,132,2024,DEM,P,300.0
Oklahoma,132,2024,DEM,S,21794.0
Oklahoma,132,2024,DEM,Y,8296.0
Oklahoma,132,2024,REP,H,13905.0
Oklahoma,132,2024,REP,P,770.0
Oklahoma,132,2024,REP,S,2178.0
Oklahoma,132,2024,REP,Y,2700.0
Oregon,109,2008,DEM,S,7120.0
Oregon,109,2008,DEM,Y,4597.0
Oregon,109,2012,DEM,H,2500.0
Oregon,109,2012,DEM,S,2000.0
Oregon,109,2012,DEM,Y,1400.0
Oregon,109,2012,REP,P,500.0
Oregon,109,2012,REP,S,500.0
Oregon,109,2012,REP,Y,850.0
Oregon,109,2016,DEM,H,500.0
Oregon,109,2016,DEM,P,19428.0
Oregon,109,2016,DEM,S,4709.0
Oregon,109,2016,DEM,Y,7665.0
Oregon,109,2016,REP,P,300.0
Oregon,109,2020,DEM,H,2366.0
Oregon,109,2020,DEM,P,42336.0
Oregon,109,2020,DEM,S,50114.0
Oregon,109,2020,DEM,Y,18918.0
Oregon,109,2020,REP,Y,1235.0
Oregon,109,2024,DEM,H,15774.0
Oregon,109,2024,DEM,P,1151.0
Oregon,109,2024,DEM,S,14390.0
Oregon,109,2024,DEM,Y,24197.0
Oregon,109,2024,REP,Y,615.0
Oregon St,144,2008,DEM,S,3625.0
Oregon St,144,2008,DEM,Y,5950.0
Oregon St,144,2008,REP,Y,915.0
Oregon St,144,2012,DEM,H,3250.0
Oregon St,144,2012,DEM,S,500.0
Oregon St,144,2012,DEM,Y,14574.0
Oregon St,144,2012,REP,P,250.0
Oregon St,144,2012,REP,Y,320.0
Oregon St,144,2016,DEM,H,1175.0
Oregon St,144,2016,DEM,P,10097.0
Oregon St,144,2016,DEM,S,6149.0
Oregon St,144,2016,DEM,Y,13918.0
Oregon St,144,2016,REP,P,55.0
Oregon St,144,2016,REP,S,110.0
Oregon St,144,2016,REP,Y,50.0
Oregon St,144,2020,DEM,H,4310.0
Oregon St,144,2020,DEM,P,21007.0
Oregon St,144,2020,DEM,S,31598.0
Oregon St,144,2020,DEM,Y,24974.0
Oregon St,144,2020,REP,H,4100.0
Oregon St,144,2020,REP,S,1609.0
Oregon St,144,2020,REP,Y,4674.0
Oregon St,144,2024,DEM,H,4500.0
Oregon St,144,2024,DEM,S,8712.0
Oregon St,144,2024,DEM,Y,22825.0
Oregon St,144,2024,REP,S,250.0
Oregon St,144,2024,REP,Y,1163.0
Penn,10,2008,DEM,H,12900.0
Penn,10,2008,DEM,S,8340.0
Penn,10,2008,DEM,Y,30950.0
Penn,10,2008,REP,Y,1650.0
Penn,10,2012,DEM,H,16033.0
Penn,10,2012,DEM,S,93510.0
Penn,10,2012,DEM,Y,51388.0
Penn,10,2012,REP,P,1500.0
Penn,10,2012,REP,S,750.0
Penn,10,2012,REP,Y,2910.0
Penn,10,2016,DEM,H,30178.0
Penn,10,2016,DEM,P,29445.0
Penn,10,2016,DEM,S,36581.0
Penn,10,2016,DEM,Y,47433.0
Penn,10,2016,REP,H,1450.0
Penn,10,2016,REP,P,7975.0
Penn,10,2016,REP,S,2700.0
Penn,10,2020,DEM,H,100524.0
Penn,10,2020,DEM,P,97835.0
Penn,10,2020,DEM,S,220414.0
Penn,10,2020,DEM,Y,141533.0
Penn,10,2020,REP,H,1250.0
Penn,10,2020,REP,P,5600.0
Penn,10,2020,REP,S,6828.0
Penn,10,2020,REP,Y,4486.0
Penn,10,2024,DEM,H,113478.0
Penn,10,2024,DEM,P,600.0
Penn,10,2024,DEM,S,168544.0
Penn,10,2024,DEM,Y,113869.0
Penn,10,2024,REP,H,11435.0
Penn,10,2024,REP,S,8806.0
Penn,10,2024,REP,Y,3226.0
Penn State,63,2008,DEM,Y,713.0
Penn State,63,2008,REP,H,300.0
Penn State,63,2008,REP,Y,1300.0
Penn State,63,2012,DEM,H,1000.0
Penn State,63,2012,DEM,S,4000.0
Penn State,63,2012,DEM,Y,5000.0
Penn State,63,2012,REP,Y,500.0
Penn State,63,2016,DEM,H,2735.0
Penn State,63,2016,DEM,P,2126.0
Penn State,63,2016,DEM,S,3000.0
Penn State,63,2016,DEM,Y,7005.0
Penn State,63,2020,DEM,H,4601.0
Penn State,63,2020,DEM,P,8359.0
Penn State,63,2020,DEM,S,6639.0
Penn State,63,2020,DEM,Y,8327.0
Penn State,63,2020,REP,S,250.0
Penn State,63,2020,REP,Y,545.0
Penn State,63,2024,DEM,H,400.0
Penn State,63,2024,DEM,S,35210.0
Penn State,63,2024,DEM,Y,6778.0
Penn State,63,2024,REP,S,285.0
Pepperdine,80,2008,REP,H,300.0
Pepperdine,80,2008,REP,S,500.0
Pepperdine,80,2008,REP,Y,1500.0
Pepperdine,80,2012,DEM,H,1000.0
Pepperdine,80,2016,DEM,H,750.0
Pepperdine,80,2016,DEM,P,902.0
Pepperdine,80,2016,REP,P,289.0
Pepperdine,80,2016,REP,Y,1540.0
Pepperdine,80,2020,DEM,H,283.0
Pepperdine,80,2020,DEM,P,116.0
Pepperdine,80,2020,DEM,S,6312.0
Pepperdine,80,2020,DEM,Y,1291.0
Pepperdine,80,2020,REP,H,750.0
Pepperdine,80,2020,REP,Y,530.0
Pepperdine,80,2024,DEM,H,3568.0
Pepperdine,80,2024,DEM,S,3920.0
Pepperdine,80,2024,DEM,Y,1375.0
Pepperdine,80,2024,REP,H,1750.0
Pepperdine,80,2024,REP,S,257.0
Pitt,70,2008,DEM,H,2000.0
Pitt,70,2008,DEM,Y,10800.0
Pitt,70,2008,REP,S,300.0
Pitt,70,2008,REP,Y,2970.0
Pitt,70,2012,DEM,H,3800.0
Pitt,70,2012,DEM,S,46450.0
Pitt,70,2012,DEM,Y,15735.0
Pitt,70,2012,REP,P,250.0
Pitt,70,2012,REP,S,250.0
Pitt,70,2012,REP,Y,2400.0
Pitt,70,2016,DEM,H,6916.0
Pitt,70,2016,DEM,P,14800.0
Pitt,70,2016,DEM,S,5700.0
Pitt,70,2016,DEM,Y,29723.0
Pitt,70,2016,REP,H,360.0
Pitt,70,2016,REP,P,2935.0
Pitt,70,2016,REP,Y,4300.0
Pitt,70,2020,DEM,H,19508.0
Pitt,70,2020,DEM,P,37276.0
Pitt,70,2020,DEM,S,107776.0
Pitt,70,2020,DEM,Y,94077.0
Pitt,70,2020,REP,H,1120.0
Pitt,70,2020,REP,S,2000.0
Pitt,70,2020,REP,Y,6772.0
Pitt,70,2024,DEM,H,69813.0
Pitt,70,2024,DEM,S,97514.0
Pitt,70,2024,DEM,Y,44413.0
Pitt,70,2024,REP,H,8150.0
Pitt,70,2024,REP,S,4438.0
Pitt,70,2024,REP,Y,510.0
Princeton,1,2008,DEM,H,10100.0
Princeton,1,2008,DEM,S,17725.0
Princeton,1,2008,DEM,Y,58795.0
Princeton,1,2008,REP,H,5100.0
Princeton,1,2008,REP,S,5600.0
Princeton,1,2012,DEM,H,29400.0
Princeton,1,2012,DEM,S,15570.0
Princeton,1,2012,DEM,Y,31399.0
Princeton,1,2012,REP,H,4750.0
Princeton,1,2012,REP,Y,200.0
Princeton,1,2016,DEM,H,32100.0
Princeton,1,2016,DEM,P,18043.0
Princeton,1,2016,DEM,S,20316.0
Princeton,1,2016,DEM,Y,96187.0
Princeton,1,2016,REP,H,1500.0
Princeton,1,2016,REP,P,2635.0
Princeton,1,2020,DEM,H,49342.0
Princeton,1,2020,DEM,P,47357.0
Princeton,1,2020,DEM,S,159529.0
Princeton,1,2020,DEM,Y,109596.0
Princeton,1,2020,REP,H,460.0
Princeton,1,2020,REP,S,1525.0
Princeton,1,2020,REP,Y,1856.0
Princeton,1,2024,DEM,H,91563.0
Princeton,1,2024,DEM,S,109344.0
Princeton,1,2024,DEM,Y,73013.0
Princeton,1,2024,REP,H,1906.0
Princeton,1,2024,REP,P,2000.0
Princeton,1,2024,REP,S,1000.0
Princeton,1,2024,REP,Y,3193.0
Purdue,46,2008,DEM,H,3500.0
Purdue,46,2008,DEM,S,2600.0
Purdue,46,2008,DEM,Y,8008.0
Purdue,46,2008,REP,Y,2420.0
Purdue,46,2012,DEM,H,6900.0
Purdue,46,2012,DEM,S,7750.0
Purdue,46,2012,DEM,Y,12712.0
Purdue,46,2012,REP,S,2062.0
Purdue,46,2012,REP,Y,1650.0
Purdue,46,2016,DEM,H,3000.0
Purdue,46,2016,DEM,P,12172.0
Purdue,46,2016,DEM,S,5208.0
Purdue,46,2016,DEM,Y,26718.0
Purdue,46,2016,REP,P,3615.0
Purdue,46,2016,REP,S,21950.0
Purdue,46,2016,REP,Y,685.0
Purdue,46,2020,DEM,H,5142.0
Purdue,46,2020,DEM,P,27184.0
Purdue,46,2020,DEM,S,34444.0
Purdue,46,2020,DEM,Y,31529.0
Purdue,46,2020,REP,H,1095.0
Purdue,46,2020,REP,S,5112.0
Purdue,46,2020,REP,Y,19723.0
Purdue,46,2024,DEM,H,6304.0
Purdue,46,2024,DEM,S,8357.0
Purdue,46,2024,DEM,Y,39243.0
Purdue,46,2024,REP,H,14530.0
Purdue,46,2024,REP,S,3840.0
Purdue,46,2024,REP,Y,11446.0
RIT,91,2008,DEM,H,1150.0
RIT,91,2008,DEM,S,200.0
RIT,91,2008,DEM,Y,550.0
RIT,91,2012,DEM,H,250.0
RIT,91,2016,DEM,P,5401.0
RIT,91,2016,DEM,S,500.0
RIT,91,2016,DEM,Y,6527.0
RIT,91,2016,REP,P,320.0
RIT,91,2016,REP,Y,865.0
RIT,91,2020,DEM,H,439.0
RIT,91,2020,DEM,P,5961.0
RIT,91,2020,DEM,S,16065.0
RIT,91,2020,DEM,Y,16869.0
RIT,91,2020,REP,H,450.0
RIT,91,2020,REP,Y,2342.0
RIT,91,2024,DEM,H,2935.0
RIT,91,2024,DEM,S,9301.0
RIT,91,2024,DEM,Y,6487.0
RPI,70,2008,DEM,S,700.0
RPI,70,2008,REP,H,1000.0
RPI,70,2008,REP,Y,500.0
RPI,70,2012,DEM,H,1000.0
RPI,70,2012,DEM,S,2150.0
RPI,70,2012,DEM,Y,1250.0
RPI,70,2012,REP,P,1250.0
RPI,70,2016,DEM,H,500.0
RPI,70,2016,DEM,P,2623.0
RPI,70,2016,DEM,S,900.0
RPI,70,2016,DEM,Y,6335.0
RPI,70,2016,REP,H,2700.0
RPI,70,2016,REP,P,250.0
RPI,70,2020,DEM,H,1450.0
RPI,70,2020,DEM,P,6656.0
RPI,70,2020,DEM,S,19538.0
RPI,70,2020,DEM,Y,7309.0
RPI,70,2020,REP,H,1350.0
RPI,70,2020,REP,S,52.0
RPI,70,2020,REP,Y,2604.0
RPI,70,2024,DEM,H,5143.0
RPI,70,2024,DEM,P,2000.0
RPI,70,2024,DEM,S,4498.0
RPI,70,2024,DEM,Y,1494.0
RPI,70,2024,REP,H,2404.0
RPI,70,2024,REP,Y,250.0
Rice,18,2008,DEM,H,250.0
Rice,18,2008,DEM,S,2550.0
Rice,18,2008,DEM,Y,13255.0
Rice,18,2008,REP,S,200.0
Rice,18,2008,REP,Y,1250.0
Rice,18,2012,DEM,H,250.0
Rice,18,2012,DEM,S,3500.0
Rice,18,2012,DEM,Y,5984.0
Rice,18,2012,REP,H,400.0
Rice,18,2012,REP,S,250.0
Rice,18,2012,REP,Y,2500.0
Rice,18,2016,DEM,H,3455.0
Rice,18,2016,DEM,P,10334.0
Rice,18,2016,DEM,S,11850.0
Rice,18,2016,DEM,Y,16924.0
Rice,18,2016,REP,P,760.0
Rice,18,2016,REP,S,5400.0
Rice,18,2016,REP,Y,130.0
Rice,18,2020,DEM,H,46826.0
Rice,18,2020,DEM,P,21254.0
Rice,18,2020,DEM,S,93936.0
Rice,18,2020,DEM,Y,43608.0
Rice,18,2020,REP,H,229.0
Rice,18,2020,REP,S,7500.0
Rice,18,2020,REP,Y,305.0
Rice,18,2024,DEM,H,39630.0
Rice,18,2024,DEM,P,225.0
Rice,18,2024,DEM,S,44580.0
Rice,18,2024,DEM,Y,18537.0
Rice,18,2024,REP,H,1500.0
Rice,18,2024,REP,S,1150.0
Rice,18,2024,REP,Y,495.0
Rochester,44,2008,DEM,H,20950.0
Rochester,44,2008,DEM,Y,3100.0
Rochester,44,2008,REP,H,500.0
Rochester,44,2008,REP,Y,750.0
Rochester,44,2012,DEM,H,4750.0
Rochester,44,2012,DEM,S,1600.0
Rochester,44,2012,DEM,Y,11150.0
Rochester,44,2012,REP,Y,480.0
Rochester,44,2016,DEM,H,3135.0
Rochester,44,2016,DEM,P,10474.0
Rochester,44,2016,DEM,S,8988.0
Rochester,44,2016,DEM,Y,10456.0
Rochester,44,2016,REP,P,1070.0
Rochester,44,2016,REP,S,175.0
Rochester,44,2016,REP,Y,800.0
Rochester,44,2020,DEM,H,9964.0
Rochester,44,2020,DEM,P,24458.0
Rochester,44,2020,DEM,S,27087.0
Rochester,44,2020,DEM,Y,39712.0
Rochester,44,2020,REP,H,2250.0
Rochester,44,2020,REP,S,350.0
Rochester,44,2020,REP,Y,2255.0
Rochester,44,2024,DEM,H,20380.0
Rochester,44,2024,DEM,S,10154.0
Rochester,44,2024,DEM,Y,40724.0
Rochester,44,2024,REP,H,233.0
Rochester,44,2024,REP,S,680.0
Rochester,44,2024,REP,Y,3633.0
Rutgers,41,2008,DEM,H,2150.0
Rutgers,41,2008,DEM,S,11550.0
Rutgers,41,2008,DEM,Y,38316.0
Rutgers,41,2008,REP,H,6149.0
Rutgers,41,2008,REP,S,1000.0
Rutgers,41,2008,REP,Y,500.0
Rutgers,41,2012,DEM,H,6500.0
Rutgers,41,2012,DEM,S,21400.0
Rutgers,41,2012,DEM,Y,24457.0
Rutgers,41,2012,REP,H,1500.0
Rutgers,41,2012,REP,P,1000.0
Rutgers,41,2016,DEM,H,25221.0
Rutgers,41,2016,DEM,P,28259.0
Rutgers,41,2016,DEM,S,20055.0
Rutgers,41,2016,DEM,Y,86836.0
Rutgers,41,2016,REP,H,250.0
Rutgers,41,2016,REP,P,685.0
Rutgers,41,2016,REP,Y,1175.0
Rutgers,41,2020,DEM,H,33160.0
Rutgers,41,2020,DEM,P,65711.0
Rutgers,41,2020,DEM,S,129357.0
Rutgers,41,2020,DEM,Y,187509.0
Rutgers,41,2020,REP,H,515.0
Rutgers,41,2020,REP,P,155.0
Rutgers,41,2020,REP,S,1167.0
Rutgers,41,2020,REP,Y,2568.0
Rutgers,41,2024,DEM,H,46445.0
Rutgers,41,2024,DEM,P,200.0
Rutgers,41,2024,DEM,S,73097.0
Rutgers,41,2024,DEM,Y,86879.0
Rutgers,41,2024,REP,H,7529.0
Rutgers,41,2024,REP,P,3300.0
Rutgers,41,2024,REP,S,486.0
Rutgers,41,2024,REP,Y,2915.0
Rutgers Camden,98,2012,DEM,S,250.0
Rutgers Camden,98,2016,DEM,H,1500.0
Rutgers Camden,98,2016,DEM,P,35.0
Rutgers Camden,98,2020,DEM,H,1025.0
Rutgers Camden,98,2020,DEM,P,241.0
Rutgers Camden,98,2020,DEM,S,620.0
Rutgers Camden,98,2020,DEM,Y,500.0
Rutgers Camden,98,2020,REP,H,20.0
Rutgers Camden,98,2020,REP,Y,65.0
Rutgers Camden,98,2024,DEM,H,1000.0
Rutgers Camden,98,2024,DEM,S,175.0
Rutgers Camden,98,2024,DEM,Y,120.0
Rutgers Newark,80,2012,DEM,S,200.0
Rutgers Newark,80,2016,DEM,P,50.0
Rutgers Newark,80,2016,DEM,Y,820.0
Rutgers Newark,80,2020,DEM,H,250.0
Rutgers Newark,80,2020,DEM,P,2672.0
Rutgers Newark,80,2020,DEM,S,483.0
Rutgers Newark,80,2020,DEM,Y,175.0
Rutgers Newark,80,2024,DEM,Y,200.0
SMU,91,2008,DEM,Y,2700.0
SMU,91,2008,REP,S,1000.0
SMU,91,2008,REP,Y,920.0
SMU,91,2012,DEM,H,750.0
SMU,91,2012,DEM,S,750.0
SMU,91,2012,DEM,Y,3000.0
SMU,91,2012,REP,Y,500.0
SMU,91,2016,DEM,H,929.0
SMU,91,2016,DEM,P,1042.0
SMU,91,2016,DEM,Y,10417.0
SMU,91,2016,REP,P,9570.0
SMU,91,2016,REP,Y,500.0
SMU,91,2020,DEM,H,3978.0
SMU,91,2020,DEM,P,5822.0
SMU,91,2020,DEM,S,12803.0
SMU,91,2020,DEM,Y,13169.0
SMU,91,2020,REP,S,3195.0
SMU,91,2020,REP,Y,1800.0
SMU,91,2024,DEM,H,7125.0
SMU,91,2024,DEM,S,43206.0
SMU,91,2024,DEM,Y,5600.0
SMU,91,2024,REP,S,1950.0
SMU,91,2024,REP,Y,1299.0
Saint Louis,105,2008,DEM,Y,1284.0
Saint Louis,105,2008,REP,Y,1550.0
Saint Louis,105,2012,DEM,H,500.0
Saint Louis,105,2012,DEM,Y,250.0
Saint Louis,105,2012,REP,H,2000.0
Saint Louis,105,2016,DEM,H,300.0
Saint Louis,105,2016,DEM,P,2915.0
Saint Louis,105,2016,DEM,Y,2200.0
Saint Louis,105,2016,REP,H,1250.0
Saint Louis,105,2016,REP,P,1000.0
Saint Louis,105,2016,REP,S,2700.0
Saint Louis,105,2016,REP,Y,1000.0
Saint Louis,105,2020,DEM,H,2450.0
Saint Louis,105,2020,DEM,P,4513.0
Saint Louis,105,2020,DEM,S,11965.0
Saint Louis,105,2020,DEM,Y,5372.0
Saint Louis,105,2020,REP,H,3250.0
Saint Louis,105,2020,REP,S,1075.0
Saint Louis,105,2020,REP,Y,1180.0
Saint Louis,105,2024,DEM,H,2815.0
Saint Louis,105,2024,DEM,S,1580.0
Saint Louis,105,2024,DEM,Y,6735.0
Saint Louis,105,2024,REP,H,50.0
San Diego,109,2008,DEM,S,200.0
San Diego,109,2008,DEM,Y,1908.0
San Diego,109,2012,DEM,H,2850.0
San Diego,109,2012,DEM,Y,1800.0
San Diego,109,2012,REP,H,250.0
San Diego,109,2016,DEM,H,1500.0
San Diego,109,2016,DEM,P,914.0
San Diego,109,2016,DEM,S,1250.0
San Diego,109,2016,DEM,Y,873.0
San Diego,109,2016,REP,P,1000.0
San Diego,109,2016,REP,Y,200.0
San Diego,109,2020,DEM,H,2774673.0
San Diego,109,2020,DEM,P,3812.0
San Diego,109,2020,DEM,S,21512.0
San Diego,109,2020,DEM,Y,12097.0
San Diego,109,2020,REP,Y,1250.0
San Diego,109,2024,DEM,H,8150.0
San Diego,109,2024,DEM,S,5962.0
San Diego,109,2024,DEM,Y,1021.0
San Diego,109,2024,REP,Y,400.0
San Diego St,109,2008,DEM,Y,2000.0
San Diego St,109,2012,DEM,H,1000.0
San Diego St,109,2012,DEM,Y,4300.0
San Diego St,109,2016,DEM,H,980.0
San Diego St,109,2016,DEM,P,3858.0
San Diego St,109,2016,DEM,S,615.0
San Diego St,109,2016,DEM,Y,10546.0
San Diego St,109,2016,REP,P,200.0
San Diego St,109,2020,DEM,H,6455.0
San Diego St,109,2020,DEM,P,7072.0
San Diego St,109,2020,DEM,S,8046.0
San Diego St,109,2020,DEM,Y,6918.0
San Diego St,109,2020,REP,H,175.0
San Diego St,109,2020,REP,Y,3377.0
San Diego St,109,2024,DEM,H,2995.0
San Diego St,109,2024,DEM,S,1232.0
San Diego St,109,2024,DEM,Y,8672.0
San Diego St,109,2024,REP,S,500.0
San Diego St,109,2024,REP,Y,957.0
San Francisco,109,2008,DEM,H,3400.0
San Francisco,109,2008,DEM,Y,12500.0
San Francisco,109,2008,REP,Y,300.0
San Francisco,109,2012,DEM,H,700.0
San Francisco,109,2012,DEM,S,1950.0
San Francisco,109,2012,DEM,Y,3050.0
San Francisco,109,2016,DEM,H,363.0
San Francisco,109,2016,DEM,P,4539.0
San Francisco,109,2016,DEM,S,3650.0
San Francisco,109,2016,DEM,Y,6545.0
San Francisco,109,2016,REP,P,1000.0
San Francisco,109,2020,DEM,H,18664.0
San Francisco,109,2020,DEM,P,7652.0
San Francisco,109,2020,DEM,S,7829.0
San Francisco,109,2020,DEM,Y,11746.0
San Francisco,109,2024,DEM,H,19100.0
San Francisco,109,2024,DEM,S,19164.0
San Francisco,109,2024,DEM,Y,12426.0
Santa Clara,63,2008,DEM,H,3200.0
Santa Clara,63,2008,DEM,Y,1450.0
Santa Clara,63,2012,DEM,H,3550.0
Santa Clara,63,2012,DEM,S,2030.0
Santa Clara,63,2012,DEM,Y,2783.0
Santa Clara,63,2012,REP,Y,390.0
Santa Clara,63,2016,DEM,H,2575.0
Santa Clara,63,2016,DEM,P,6265.0
Santa Clara,63,2016,DEM,S,1259.0
Santa Clara,63,2016,DEM,Y,7182.0
Santa Clara,63,2020,DEM,H,9560.0
Santa Clara,63,2020,DEM,P,6585.0
Santa Clara,63,2020,DEM,S,47846.0
Santa Clara,63,2020,DEM,Y,23079.0
Santa Clara,63,2020,REP,H,375.0
Santa Clara,63,2020,REP,S,330.0
Santa Clara,63,2020,REP,Y,1906.0
Santa Clara,63,2024,DEM,H,22204.0
Santa Clara,63,2024,DEM,S,42429.0
Santa Clara,63,2024,DEM,Y,13983.0
Santa Clara,63,2024,REP,H,475.0
South Carolina,121,2008,DEM,S,3000.0
South Carolina,121,2008,DEM,Y,34400.0
South Carolina,121,2008,REP,H,250.0
South Carolina,121,2008,REP,Y,1000.0
South Carolina,121,2012,DEM,H,1000.0
South Carolina,121,2012,DEM,S,3650.0
South Carolina,121,2012,DEM,Y,3200.0
South Carolina,121,2012,REP,Y,1750.0
South Carolina,121,2016,DEM,H,1500.0
South Carolina,121,2016,DEM,P,3733.0
South Carolina,121,2016,DEM,S,1775.0
South Carolina,121,2016,DEM,Y,5456.0
South Carolina,121,2016,REP,P,3730.0
South Carolina,121,2016,REP,S,2750.0
South Carolina,121,2016,REP,Y,282.0
South Carolina,121,2020,DEM,H,5131.0
South Carolina,121,2020,DEM,P,6930.0
South Carolina,121,2020,DEM,S,59960.0
South Carolina,121,2020,DEM,Y,13984.0
South Carolina,121,2020,REP,H,350.0
South Carolina,121,2020,REP,S,1150.0
South Carolina,121,2020,REP,Y,2979.0
South Carolina,121,2024,DEM,H,5000.0
South Carolina,121,2024,DEM,S,3518.0
South Carolina,121,2024,DEM,Y,15016.0
South Carolina,121,2024,REP,H,1210.0
South Carolina,121,2024,REP,S,805.0
South Carolina,121,2024,REP,Y,220.0
Stanford,4,2008,DEM,H,53951.0
Stanford,4,2008,DEM,S,5840.0
Stanford,4,2008,DEM,Y,137869.0
Stanford,4,2008,REP,S,2300.0
Stanford,4,2008,REP,Y,6850.0
Stanford,4,2012,DEM,H,98550.0
Stanford,4,2012,DEM,S,50150.0
Stanford,4,2012,DEM,Y,85962.0
Stanford,4,2012,REP,H,750.0
Stanford,4,2012,REP,P,11750.0
Stanford,4,2012,REP,Y,64605.0
Stanford,4,2016,DEM,H,89156.0
Stanford,4,2016,DEM,P,55775.0
Stanford,4,2016,DEM,S,64547.0
Stanford,4,2016,DEM,Y,266627.0
Stanford,4,2016,REP,H,1250.0
Stanford,4,2016,REP,P,8735.0
Stanford,4,2016,REP,S,14198.0
Stanford,4,2016,REP,Y,26556.0
Stanford,4,2020,DEM,H,200706.0
Stanford,4,2020,DEM,P,101117.0
Stanford,4,2020,DEM,S,513121.0
Stanford,4,2020,DEM,Y,382105.0
Stanford,4,2020,REP,H,2560.0
Stanford,4,2020,REP,P,500.0
Stanford,4,2020,REP,S,35893.0
Stanford,4,2020,REP,Y,8326.0
